WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
21,Rome,Internazionali BNL d'Italia,5/12/25,WTA1000,Outdoor,Clay,4th Round,3,Stearns P.,Osaka N.,42,48,1376,1148,6,4,3,6,7,6,2,1,Completed,2,1.8,2.02,1.89,2.08,1.91,2,1.83
21,Rome,Internazionali BNL d'Italia,5/12/25,WTA1000,Outdoor,Clay,4th Round,3,Shnaider D.,Mertens E.,11,24,3023,1811,6,2,6,3,,,2,0,Completed,1.8,2,1.77,2.18,1.82,2.24,1.77,2.08
21,Rome,Internazionali BNL d'Italia,5/12/25,WTA1000,Outdoor,Clay,4th Round,3,Paolini J.,Ostapenko J.,5,18,4875,2235,7,5,6,2,,,2,0,Completed,1.67,2.2,1.65,2.36,1.7,2.48,1.66,2.21
21,Rome,Internazionali BNL d'Italia,5/12/25,WTA1000,Outdoor,Clay,4th Round,3,Gauff C.,Raducanu E.,3,49,6603,1139,6,1,6,2,,,2,0,Completed,1.3,3.5,1.28,3.99,1.3,4.2,1.27,3.78
21,Rome,Internazionali BNL d'Italia,5/12/25,WTA1000,Outdoor,Clay,4th Round,3,Svitolina E.,Collins D.,14,35,2810,1461,6,4,6,2,,,2,0,Completed,1.73,2.1,1.79,2.14,1.85,2.24,1.76,2.09
21,Rome,Internazionali BNL d'Italia,5/12/25,WTA1000,Outdoor,Clay,4th Round,3,Andreeva M.,Tauson C.,7,23,4781,2043,5,7,6,3,6,2,2,1,Completed,1.29,3.75,1.33,3.64,1.34,3.8,1.31,3.58
21,Rome,Internazionali BNL d'Italia,5/12/25,WTA1000,Outdoor,Clay,4th Round,3,Zheng Q.,Andreescu B.,8,121,4193,600,7,5,6,1,,,2,0,Completed,1.29,3.75,1.28,4.1,1.31,4.3,1.27,3.84
21,Rome,Internazionali BNL d'Italia,5/12/25,WTA1000,Outdoor,Clay,4th Round,3,Sabalenka A.,Kostyuk M.,1,27,11118,1686,6,1,7,6,,,2,0,Completed,1.3,3.5,1.31,3.73,1.36,3.77,1.3,3.54
21,Rome,Internazionali BNL d'Italia,5/13/25,WTA1000,Outdoor,Clay,Quarterfinals,3,Paolini J.,Shnaider D.,5,11,4875,3023,6,7,6,4,6,2,2,1,Completed,1.67,2.2,1.69,2.3,1.73,2.38,1.66,2.26
21,Rome,Internazionali BNL d'Italia,5/13/25,WTA1000,Outdoor,Clay,Quarterfinals,3,Stearns P.,Svitolina E.,42,14,1376,2810,6,2,4,6,7,6,2,1,Completed,3.4,1.33,3.71,1.3,3.75,1.35,3.47,1.32
21,Rome,Internazionali BNL d'Italia,5/14/25,WTA1000,Outdoor,Clay,Quarterfinals,3,Gauff C.,Andreeva M.,3,7,6603,4781,6,4,7,6,,,2,0,Completed,1.73,2.1,1.8,2.13,1.82,2.24,1.76,2.07
21,Rome,Internazionali BNL d'Italia,5/14/25,WTA1000,Outdoor,Clay,Quarterfinals,3,Zheng Q.,Sabalenka A.,8,1,4193,11118,6,4,6,3,,,2,0,Completed,3.5,1.3,3.75,1.32,3.85,1.34,3.55,1.3
21,Rome,Internazionali BNL d'Italia,5/15/25,WTA1000,Outdoor,Clay,Semifinals,3,Paolini J.,Stearns P.,5,42,4875,1376,7,5,6,1,,,2,0,Completed,1.4,3,1.38,3.31,1.44,3.35,1.4,3
21,Rome,Internazionali BNL d'Italia,5/15/25,WTA1000,Outdoor,Clay,Semifinals,3,Gauff C.,Zheng Q.,3,8,6603,4193,7,6,4,6,7,6,2,1,Completed,1.53,2.5,1.56,2.6,1.59,2.68,1.54,2.49
21,Rome,Internazionali BNL d'Italia,5/17/25,WTA1000,Outdoor,Clay,The Final,3,Paolini J.,Gauff C.,5,3,4875,6603,6,4,6,2,,,2,0,Completed,2.75,1.44,3.01,1.44,3.01,1.5,2.8,1.45
22,Rabat,Morocco Open,5/19/25,WTA250,Outdoor,Clay,1st Round,3,Li A.,Timofeeva M.,57,259,1004,277,7,6,6,2,,,2,0,Completed,1.3,3.5,1.33,3.57,1.35,3.7,1.32,3.36
22,Rabat,Morocco Open,5/19/25,WTA250,Outdoor,Clay,1st Round,3,Tomljanovic A.,Tomova V.,79,60,836,981,7,5,4,6,6,3,2,1,Completed,1.53,2.5,1.55,2.56,1.57,2.58,1.53,2.48
22,Rabat,Morocco Open,5/19/25,WTA250,Outdoor,Clay,1st Round,3,Volynets K.,Alves C.,64,288,919,244,6,3,6,0,,,2,0,Completed,1.07,9,1.06,11.81,1.07,16.5,1.06,9.55
22,Rabat,Morocco Open,5/19/25,WTA250,Outdoor,Clay,1st Round,3,Baptiste H.,Rosatello C.,70,245,891,292,7,6,3,6,6,2,2,1,Completed,1.17,5,1.21,4.89,1.22,5.25,1.18,4.9
22,Rabat,Morocco Open,5/19/25,WTA250,Outdoor,Clay,1st Round,3,Cristian J.,Kotliar Y.,74,585,858,73,6,3,6,1,,,2,0,Completed,1.08,8,1.08,9.39,1.09,11,1.07,8.41
22,Rabat,Morocco Open,5/19/25,WTA250,Outdoor,Clay,1st Round,3,Sonmez Z.,Bronzetti L.,76,54,853,1043,6,2,6,1,,,2,0,Completed,2,1.8,2.07,1.81,2.18,1.81,2.05,1.76
22,Rabat,Morocco Open,5/19/25,WTA250,Outdoor,Clay,1st Round,3,Bouzas Maneiro J.,Grabher J.,71,160,891,462,6,3,1,6,6,4,2,1,Completed,1.57,2.38,1.7,2.23,1.75,2.4,1.63,2.29
22,Rabat,Morocco Open,5/19/25,WTA250,Outdoor,Clay,1st Round,3,Pieri T.,Martinez Cirez C.,377,222,163,321,6,3,6,0,,,2,0,Completed,2,1.8,2.08,1.81,2.12,1.87,2.02,1.79
22,Rabat,Morocco Open,5/19/25,WTA250,Outdoor,Clay,1st Round,3,Osorio M.,Cocciaretto E.,55,81,1039,821,2,6,6,3,6,2,2,1,Completed,1.67,2.2,1.68,2.27,1.75,2.3,1.68,2.18
22,Rabat,Morocco Open,5/20/25,WTA250,Outdoor,Clay,1st Round,3,Mateas M.,Mandlik E.,243,271,297,262,6,3,6,4,,,2,0,Completed,3.2,1.36,3.34,1.36,3.6,1.38,3.23,1.34
22,Rabat,Morocco Open,5/20/25,WTA250,Outdoor,Clay,1st Round,3,Rakhimova K.,Teichmann J.,75,98,854,731,6,4,6,1,,,2,0,Completed,2,1.8,2,1.88,2.02,1.92,1.96,1.82
22,Rabat,Morocco Open,5/20/25,WTA250,Outdoor,Clay,1st Round,3,Sevastova A.,Kabbaj Y.,543,810,84,33,5,7,6,4,7,5,2,1,Completed,1.05,11,1.08,10.04,1.08,13.5,1.05,9.65
22,Rabat,Morocco Open,5/20/25,WTA250,Outdoor,Clay,1st Round,3,Joint M.,Konjuh A.,78,508,850,96,7,5,6,2,,,2,0,Completed,1.14,5.5,1.16,5.9,1.17,6.4,1.14,5.59
22,Rabat,Morocco Open,5/20/25,WTA250,Outdoor,Clay,1st Round,3,Rus A.,Fossa Huergo N.,99,273,730,261,6,3,6,7,6,1,2,1,Completed,1.14,5.5,,,1.17,7.6,1.15,5.57
22,Rabat,Morocco Open,5/20/25,WTA250,Outdoor,Clay,1st Round,3,Nahimana S.,El Aouni A.,267,835,269,31,6,3,6,2,,,2,0,Completed,1.22,4.33,1.23,4.57,1.24,5,1.22,4.37
22,Rabat,Morocco Open,5/20/25,WTA250,Outdoor,Clay,1st Round,3,Bolsova Zadoinov A.,Siniakova K.,340,62,187,950,3,6,6,1,6,2,2,1,Completed,4,1.25,3.99,1.28,4.01,1.31,3.9,1.25
22,Rabat,Morocco Open,5/21/25,WTA250,Outdoor,Clay,2nd Round,3,Joint M.,Volynets K.,78,64,850,919,6,0,6,3,,,2,0,Completed,2.38,1.57,2.51,1.59,2.52,1.64,2.42,1.57
22,Rabat,Morocco Open,5/21/25,WTA250,Outdoor,Clay,2nd Round,3,Bouzas Maneiro J.,Nahimana S.,71,267,891,269,6,4,4,6,6,1,2,1,Completed,1.17,5,1.2,5.11,1.23,5.3,1.18,4.89
22,Rabat,Morocco Open,5/21/25,WTA250,Outdoor,Clay,2nd Round,3,Li A.,Baptiste H.,57,70,1004,891,6,4,6,7,7,5,2,1,Completed,2,1.8,1.93,1.95,2,1.96,1.92,1.87
22,Rabat,Morocco Open,5/21/25,WTA250,Outdoor,Clay,2nd Round,3,Mateas M.,Rus A.,243,99,297,730,6,4,6,2,,,2,0,Completed,4.5,1.2,4.75,1.22,4.9,1.24,4.53,1.2
22,Rabat,Morocco Open,5/21/25,WTA250,Outdoor,Clay,2nd Round,3,Cristian J.,Bolsova Zadoinov A.,74,340,858,187,7,6,7,6,,,2,0,Completed,1.3,3.5,1.33,3.58,1.33,3.85,1.3,3.5
22,Rabat,Morocco Open,5/21/25,WTA250,Outdoor,Clay,2nd Round,3,Tomljanovic A.,Pieri T.,79,377,836,163,4,6,6,2,6,4,2,1,Completed,1.2,4.5,1.23,4.7,1.23,5.1,1.2,4.61
22,Rabat,Morocco Open,5/21/25,WTA250,Outdoor,Clay,2nd Round,3,Osorio M.,Rakhimova K.,55,75,1039,854,4,6,6,2,6,3,2,1,Completed,1.57,2.38,1.63,2.41,1.65,2.5,1.57,2.39
22,Rabat,Morocco Open,5/21/25,WTA250,Outdoor,Clay,2nd Round,3,Sevastova A.,Sonmez Z.,543,76,84,853,6,3,6,4,,,2,0,Completed,2.5,1.53,2.47,1.6,2.52,1.64,2.41,1.56
22,Rabat,Morocco Open,5/22/25,WTA250,Outdoor,Clay,Quarterfinals,3,Tomljanovic A.,Bouzas Maneiro J.,79,71,836,891,6,1,6,3,,,2,0,Completed,2.3,1.62,2.52,1.59,2.52,1.65,2.34,1.6
22,Rabat,Morocco Open,5/22/25,WTA250,Outdoor,Clay,Quarterfinals,3,Joint M.,Li A.,78,57,850,1004,6,2,6,1,,,2,0,Completed,1.73,2.1,1.83,2.1,1.83,2.24,1.73,2.1
22,Rabat,Morocco Open,5/22/25,WTA250,Outdoor,Clay,Quarterfinals,3,Osorio M.,Mateas M.,55,243,1039,297,6,3,6,1,,,2,0,Completed,1.08,8,1.13,7.1,1.13,8,1.1,7.04
22,Rabat,Morocco Open,5/22/25,WTA250,Outdoor,Clay,Quarterfinals,3,Cristian J.,Sevastova A.,74,543,858,84,6,3,6,4,,,2,0,Completed,1.62,2.3,1.58,2.55,1.63,2.6,1.59,2.38
22,Rabat,Morocco Open,5/23/25,WTA250,Outdoor,Clay,Semifinals,3,Joint M.,Tomljanovic A.,78,79,850,836,6,4,,,,,1,0,Retired,1.53,2.5,1.63,2.42,1.63,2.6,1.53,2.49
22,Rabat,Morocco Open,5/23/25,WTA250,Outdoor,Clay,Semifinals,3,Cristian J.,Osorio M.,74,55,858,1039,6,7,6,4,6,4,2,1,Completed,1.8,2,1.76,2.19,2.01,2.19,1.86,1.94
22,Rabat,Morocco Open,5/24/25,WTA250,Outdoor,Clay,The Final,3,Joint M.,Cristian J.,78,74,850,858,6,3,6,2,,,2,0,Completed,1.67,2.2,1.82,2.1,1.82,2.24,1.7,2.17
23,Strasbourg,Internationaux de Strasbourg,5/18/25,WTA500,Outdoor,Clay,1st Round,3,Samsonova L.,Noskova L.,19,29,2150,1628,6,1,7,5,,,2,0,Completed,2.2,1.67,2.28,1.69,2.38,1.7,2.23,1.66
23,Strasbourg,Internationaux de Strasbourg,5/18/25,WTA500,Outdoor,Clay,1st Round,3,Sramkova R.,Putintseva Y.,41,32,1268,1615,6,0,6,4,,,2,0,Completed,2.5,1.53,2.5,1.59,2.54,1.63,2.48,1.54
23,Strasbourg,Internationaux de Strasbourg,5/18/25,WTA500,Outdoor,Clay,1st Round,3,Linette M.,Krejcikova B.,33,15,1581,2664,6,3,6,3,,,2,0,Completed,1.5,2.63,1.57,2.56,1.58,2.68,1.51,2.57
23,Strasbourg,Internationaux de Strasbourg,5/18/25,WTA500,Outdoor,Clay,1st Round,3,Parry D.,Fernandez L.A.,105,27,694,1763,7,5,7,6,,,2,0,Completed,2.2,1.67,2.27,1.7,2.4,1.7,2.23,1.66
23,Strasbourg,Internationaux de Strasbourg,5/19/25,WTA500,Outdoor,Clay,1st Round,3,Bouzkova M.,Cornet A.,50,747,1133,40,6,2,6,1,,,2,0,Completed,1.13,6,1.16,5.75,1.17,6.4,1.15,5.67
23,Strasbourg,Internationaux de Strasbourg,5/19/25,WTA500,Outdoor,Clay,1st Round,3,Krueger A.,Kessler M.,37,44,1459,1249,6,4,7,5,,,2,0,Completed,1.44,2.75,1.45,2.91,1.5,2.92,1.45,2.77
23,Strasbourg,Internationaux de Strasbourg,5/19/25,WTA500,Outdoor,Clay,1st Round,3,Haddad Maia B.,Tauson C.,23,22,2004,2098,3,6,6,4,7,5,2,1,Completed,3.5,1.3,3.49,1.34,3.6,1.37,3.42,1.32
23,Strasbourg,Internationaux de Strasbourg,5/19/25,WTA500,Outdoor,Clay,1st Round,3,Wang Xin.,Lys E.,42,59,1265,991,6,4,7,5,,,2,0,Completed,2.75,1.44,2.78,1.48,2.84,1.53,2.68,1.47
23,Strasbourg,Internationaux de Strasbourg,5/19/25,WTA500,Outdoor,Clay,1st Round,3,Kalinskaya A.,Dolehide C.,30,66,1619,908,6,2,4,6,6,3,2,1,Completed,1.73,2.1,1.73,2.19,1.81,2.19,1.73,2.12
23,Strasbourg,Internationaux de Strasbourg,5/19/25,WTA500,Outdoor,Clay,1st Round,3,Collins D.,Kenin S.,46,31,1191,1618,6,1,1,6,6,2,2,1,Completed,1.73,2.1,1.78,2.12,1.84,2.16,1.73,2.11
23,Strasbourg,Internationaux de Strasbourg,5/19/25,WTA500,Outdoor,Clay,1st Round,3,Blinkova A.,Frech M.,65,25,912,1830,6,3,7,5,,,2,0,Completed,1.91,1.91,2.05,1.83,2.05,1.93,1.95,1.85
23,Strasbourg,Internationaux de Strasbourg,5/19/25,WTA500,Outdoor,Clay,1st Round,3,Raducanu E.,Kasatkina D.,43,17,1259,2631,6,1,6,3,,,2,0,Completed,1.91,1.91,1.96,1.91,2.02,1.95,1.92,1.88
23,Strasbourg,Internationaux de Strasbourg,5/20/25,WTA500,Outdoor,Clay,2nd Round,3,Linette M.,Sramkova R.,33,41,1581,1268,6,4,6,3,,,2,0,Completed,1.8,2,1.84,2.06,1.96,2.06,1.83,1.98
23,Strasbourg,Internationaux de Strasbourg,5/20/25,WTA500,Outdoor,Clay,2nd Round,3,Badosa P.,Bouzkova M.,10,50,3641,1133,3,3,,,,,0,0,Retired,1.57,2.38,1.62,2.4,1.64,2.52,1.58,2.37
23,Strasbourg,Internationaux de Strasbourg,5/20/25,WTA500,Outdoor,Clay,2nd Round,3,Rybakina E.,Wang Xin.,12,42,3048,1265,6,1,6,3,,,2,0,Completed,1.17,5,1.2,5.14,1.2,5.7,1.19,4.85
23,Strasbourg,Internationaux de Strasbourg,5/20/25,WTA500,Outdoor,Clay,2nd Round,3,Samsonova L.,Parry D.,19,105,2150,694,6,4,6,4,,,2,0,Completed,1.62,2.3,1.65,2.37,1.65,2.48,1.61,2.31
23,Strasbourg,Internationaux de Strasbourg,5/21/25,WTA500,Outdoor,Clay,2nd Round,3,Haddad Maia B.,Krueger A.,23,37,2004,1459,7,6,6,3,,,2,0,Completed,2.3,1.62,2.2,1.74,2.32,1.74,2.24,1.66
23,Strasbourg,Internationaux de Strasbourg,5/21/25,WTA500,Outdoor,Clay,2nd Round,3,Navarro E.,Blinkova A.,9,65,3831,912,6,4,6,1,,,2,0,Completed,1.25,4,1.3,3.82,1.32,4.1,1.28,3.75
23,Strasbourg,Internationaux de Strasbourg,5/21/25,WTA500,Outdoor,Clay,2nd Round,3,Collins D.,Raducanu E.,46,43,1191,1259,4,6,6,1,6,3,2,1,Completed,1.73,2.1,1.69,2.29,1.77,2.29,1.72,2.13
23,Strasbourg,Internationaux de Strasbourg,5/21/25,WTA500,Outdoor,Clay,2nd Round,3,Kalinskaya A.,Pegula J.,30,3,1619,6243,4,6,6,4,6,2,2,1,Completed,3,1.4,2.78,1.49,3,1.49,2.92,1.41
23,Strasbourg,Internationaux de Strasbourg,5/22/25,WTA500,Outdoor,Clay,Quarterfinals,3,Rybakina E.,Linette M.,12,33,3048,1581,7,5,6,3,,,2,0,Completed,1.2,4.5,1.31,3.81,1.33,4.5,1.25,4.06
23,Strasbourg,Internationaux de Strasbourg,5/22/25,WTA500,Outdoor,Clay,Quarterfinals,3,Haddad Maia B.,Navarro E.,23,9,2004,3831,3,6,7,6,6,2,2,1,Completed,3.4,1.33,3.41,1.37,3.65,1.37,3.31,1.34
23,Strasbourg,Internationaux de Strasbourg,5/22/25,WTA500,Outdoor,Clay,Quarterfinals,3,Samsonova L.,Badosa P.,19,10,2150,3641,6,4,3,6,6,4,2,1,Completed,2.1,1.73,2.24,1.73,2.32,1.74,2.15,1.71
23,Strasbourg,Internationaux de Strasbourg,5/22/25,WTA500,Outdoor,Clay,Quarterfinals,3,Collins D.,Kalinskaya A.,46,30,1191,1619,,,,,,,,,Walkover,1.5,2.63,1.54,2.67,1.56,2.74,1.52,2.57
23,Strasbourg,Internationaux de Strasbourg,5/23/25,WTA500,Outdoor,Clay,Semifinals,3,Rybakina E.,Haddad Maia B.,12,23,3048,2004,7,6,1,6,6,2,2,1,Completed,1.25,4,1.28,4.13,1.29,4.3,1.26,3.89
23,Strasbourg,Internationaux de Strasbourg,5/23/25,WTA500,Outdoor,Clay,Semifinals,3,Samsonova L.,Collins D.,19,46,2150,1191,6,4,6,2,,,2,0,Completed,2.5,1.53,2.7,1.53,2.82,1.54,2.56,1.52
23,Strasbourg,Internationaux de Strasbourg,5/24/25,WTA500,Outdoor,Clay,The Final,3,Rybakina E.,Samsonova L.,12,19,3048,2150,6,1,6,7,6,1,2,1,Completed,1.44,2.75,1.49,2.85,1.52,2.88,1.47,2.72
24,Paris,French Open,5/25/25,Grand Slam,Outdoor,Clay,1st Round,3,Mboko V.,Sun L.,120,45,594,1207,6,1,7,6,,,2,0,Completed,1.25,4,1.26,4.29,1.26,4.7,1.24,4.12
24,Paris,French Open,5/25/25,Grand Slam,Outdoor,Clay,1st Round,3,Svitolina E.,Sonmez Z.,14,76,2845,871,6,1,6,1,,,2,0,Completed,1.06,10,1.07,10.78,1.07,13.5,1.06,9.85
24,Paris,French Open,5/25/25,Grand Slam,Outdoor,Clay,1st Round,3,Golubic V.,Kvitova P.,78,607,817,66,3,6,6,0,6,4,2,1,Completed,2.2,1.67,2.08,1.82,2.22,1.84,2.07,1.76
24,Paris,French Open,5/25/25,Grand Slam,Outdoor,Clay,1st Round,3,Bondar A.,Siegemund L.,82,107,804,687,7,6,6,3,,,2,0,Completed,1.62,2.3,1.64,2.39,1.72,2.44,1.62,2.31
24,Paris,French Open,5/25/25,Grand Slam,Outdoor,Clay,1st Round,3,Lys E.,Stearns P.,59,33,1015,1536,6,0,6,3,,,2,0,Completed,3.2,1.36,3.34,1.37,3.45,1.4,3.15,1.37
24,Paris,French Open,5/25/25,Grand Slam,Outdoor,Clay,1st Round,3,Sabalenka A.,Rakhimova K.,1,86,10683,786,6,1,6,0,,,2,0,Completed,1.02,19,1.02,32.48,1.02,38,1.01,19.24
24,Paris,French Open,5/25/25,Grand Slam,Outdoor,Clay,1st Round,3,Arango E.,Eala A.,85,73,791,892,6,0,2,6,6,3,2,1,Completed,2.3,1.62,2.33,1.67,2.36,1.71,2.28,1.64
24,Paris,French Open,5/25/25,Grand Slam,Outdoor,Clay,1st Round,3,Yastremska D.,Aiava D.,48,155,1159,473,7,5,6,1,,,2,0,Completed,1.11,6.5,1.12,7.48,1.14,7.6,1.12,6.66
24,Paris,French Open,5/25/25,Grand Slam,Outdoor,Clay,1st Round,3,Zheng Q.,Pavlyuchenkova A.,7,50,4368,1112,6,4,6,3,,,2,0,Completed,1.13,6,1.16,6.09,1.17,6.8,1.14,5.88
24,Paris,French Open,5/25/25,Grand Slam,Outdoor,Clay,1st Round,3,Teichmann J.,Stefanini L.,97,153,731,483,6,4,6,4,,,2,0,Completed,1.62,2.3,1.57,2.54,1.66,2.7,1.57,2.4
24,Paris,French Open,5/25/25,Grand Slam,Outdoor,Clay,1st Round,3,Shnaider D.,Sobolieva A.,12,256,3108,283,7,6,6,2,,,2,0,Completed,1.06,10,1.06,12.48,1.06,14,1.06,10.62
24,Paris,French Open,5/25/25,Grand Slam,Outdoor,Clay,1st Round,3,Romero Gormaz L.,Rakotomanga Rajaonah T.,150,244,491,302,7,6,6,2,,,2,0,Completed,1.53,2.5,1.57,2.55,1.57,2.65,1.53,2.52
24,Paris,French Open,5/25/25,Grand Slam,Outdoor,Clay,1st Round,3,Vekic D.,Blinkova A.,19,62,2226,967,7,5,6,7,6,1,2,1,Completed,1.67,2.2,1.74,2.2,1.81,2.22,1.72,2.14
24,Paris,French Open,5/25/25,Grand Slam,Outdoor,Clay,1st Round,3,Anisimova A.,Stojanovic N.,16,167,2634,423,6,3,4,1,,,1,0,Retired,1.13,6,1.16,6.09,1.21,6.2,1.15,5.71
24,Paris,French Open,5/25/25,Grand Slam,Outdoor,Clay,1st Round,3,Jovic I.,Zarazua R.,129,74,566,886,6,3,5,7,6,4,2,1,Completed,1.8,2,1.88,2.01,1.92,2.06,1.83,1.97
24,Paris,French Open,5/25/25,Grand Slam,Outdoor,Clay,1st Round,3,Danilovic O.,Fernandez L.A.,34,27,1508,1735,6,3,6,1,,,2,0,Completed,1.57,2.38,1.56,2.57,1.61,2.6,1.56,2.44
24,Paris,French Open,5/25/25,Grand Slam,Outdoor,Clay,1st Round,3,Paolini J.,Yuan Y.,4,87,5865,786,6,1,4,6,6,3,2,1,Completed,1.04,13,1.04,17.28,1.05,17.5,1.03,13.16
24,Paris,French Open,5/25/25,Grand Slam,Outdoor,Clay,1st Round,3,Potapova A.,Noskova L.,37,29,1469,1628,5,7,6,1,7,5,2,1,Completed,1.73,2.1,1.77,2.16,1.79,2.22,1.74,2.1
24,Paris,French Open,5/25/25,Grand Slam,Outdoor,Clay,1st Round,3,Bejlek S.,Kostyuk M.,188,25,376,1796,6,3,6,1,,,2,0,Completed,5,1.17,5.72,1.17,5.8,1.19,5.25,1.17
24,Paris,French Open,5/26/25,Grand Slam,Outdoor,Clay,1st Round,3,Bouzas Maneiro J.,Navarro E.,68,9,915,3879,6,0,6,1,,,2,0,Completed,4.5,1.2,4.59,1.23,5.1,1.24,4.43,1.22
24,Paris,French Open,5/26/25,Grand Slam,Outdoor,Clay,1st Round,3,Starodubtseva Y.,Korpatsch T.,81,148,804,493,2,6,6,1,6,4,2,1,Completed,2.2,1.67,2.03,1.85,2.2,1.87,2.02,1.82
24,Paris,French Open,5/26/25,Grand Slam,Outdoor,Clay,1st Round,3,Kudermetova V.,Tomova V.,46,64,1187,937,7,5,6,1,,,2,0,Completed,1.22,4.33,1.29,3.96,1.3,4.33,1.26,3.9
24,Paris,French Open,5/26/25,Grand Slam,Outdoor,Clay,1st Round,3,Raducanu E.,Wang Xin.,41,43,1319,1265,7,5,4,6,6,3,2,1,Completed,1.3,3.5,1.37,3.35,1.37,3.6,1.36,3.22
24,Paris,French Open,5/26/25,Grand Slam,Outdoor,Clay,1st Round,3,Rybakina E.,Riera J.,11,202,3548,352,6,1,4,6,6,4,2,1,Completed,1.05,11,1.05,14.4,1.07,14.4,1.04,11.64
24,Paris,French Open,5/26/25,Grand Slam,Outdoor,Clay,1st Round,3,Swiatek I.,Sramkova R.,5,42,5838,1318,6,3,6,3,,,2,0,Completed,1.03,17,1.04,16.89,1.05,17.5,1.02,14.74
24,Paris,French Open,5/26/25,Grand Slam,Outdoor,Clay,1st Round,3,Samsonova L.,Sherif M.,18,84,2280,793,7,6,6,2,,,2,0,Completed,1.5,2.63,1.41,3.12,1.51,3.25,1.46,2.77
24,Paris,French Open,5/26/25,Grand Slam,Outdoor,Clay,1st Round,3,Montgomery R.,Parry D.,115,93,642,753,6,2,6,1,,,2,0,Completed,3.4,1.33,3.15,1.4,3.4,1.41,3.14,1.37
24,Paris,French Open,5/26/25,Grand Slam,Outdoor,Clay,1st Round,3,Cristian J.,Birrell K.,60,66,1001,921,6,1,6,0,,,2,0,Completed,1.36,3.2,1.4,3.17,1.41,3.35,1.36,3.16
24,Paris,French Open,5/26/25,Grand Slam,Outdoor,Clay,1st Round,3,Badosa P.,Osaka N.,10,49,3684,1148,6,7,6,1,6,4,2,1,Completed,2.1,1.73,2.05,1.85,2.11,1.9,2.08,1.77
24,Paris,French Open,5/26/25,Grand Slam,Outdoor,Clay,1st Round,3,Collins D.,Burrage J.,54,165,1061,425,7,6,6,4,,,2,0,Completed,1.03,15,1.03,19.65,1.03,26,1.02,15.3
24,Paris,French Open,5/26/25,Grand Slam,Outdoor,Clay,1st Round,3,Pera B.,Garcia C.,83,144,796,501,6,4,6,4,,,2,0,Completed,1.73,2.1,1.76,2.17,1.77,2.26,1.73,2.12
24,Paris,French Open,5/26/25,Grand Slam,Outdoor,Clay,1st Round,3,Tomljanovic A.,Joint M.,71,53,904,1083,6,1,6,3,,,2,0,Completed,3.2,1.36,3.37,1.36,3.55,1.38,3.19,1.36
24,Paris,French Open,5/26/25,Grand Slam,Outdoor,Clay,1st Round,3,Kasatkina D.,Siniakova K.,17,63,2631,950,6,1,3,6,6,2,2,1,Completed,1.4,3,1.45,2.93,1.46,3.05,1.42,2.87
24,Paris,French Open,5/26/25,Grand Slam,Outdoor,Clay,1st Round,3,Boulter K.,Monnet C.,38,231,1456,314,6,7,6,1,6,1,2,1,Completed,1.4,3,1.48,2.85,1.48,3.05,1.41,2.92
24,Paris,French Open,5/26/25,Grand Slam,Outdoor,Clay,1st Round,3,Ruse E.G.,Kessler M.,80,44,808,1249,7,5,7,6,,,2,0,Completed,1.62,2.3,1.58,2.52,1.62,2.6,1.58,2.4
24,Paris,French Open,5/26/25,Grand Slam,Outdoor,Clay,1st Round,3,Ostapenko J.,Kudermetova P.,21,58,2140,1017,5,7,6,0,6,2,2,1,Completed,1.17,5,1.21,4.93,1.23,5.3,1.18,4.93
24,Paris,French Open,5/26/25,Grand Slam,Outdoor,Clay,1st Round,3,Krejcikova B.,Maria T.,15,79,2664,809,7,6,6,3,,,2,0,Completed,1.2,4.5,1.17,5.74,1.21,6,1.19,4.91
24,Paris,French Open,5/26/25,Grand Slam,Outdoor,Clay,1st Round,3,Alexandrova E.,Bronzetti L.,20,57,2148,1019,6,3,6,2,,,2,0,Completed,1.25,4,1.26,4.26,1.27,4.4,1.25,3.99
24,Paris,French Open,5/26/25,Grand Slam,Outdoor,Clay,1st Round,3,Rus A.,Osorio M.,94,51,751,1107,4,6,6,2,6,4,2,1,Completed,3,1.4,3.07,1.42,3.2,1.43,2.93,1.41
24,Paris,French Open,5/26/25,Grand Slam,Outdoor,Clay,1st Round,3,Keys M.,Saville D.,8,137,4184,542,6,2,6,1,,,2,0,Completed,1.06,10,1.07,10.81,1.1,11.32,1.07,9.44
24,Paris,French Open,5/26/25,Grand Slam,Outdoor,Clay,1st Round,3,Tauson C.,Linette M.,22,32,2098,1581,6,4,4,6,6,1,2,1,Completed,1.62,2.3,1.62,2.43,1.64,2.52,1.61,2.35
24,Paris,French Open,5/26/25,Grand Slam,Outdoor,Clay,1st Round,3,Jeanjean L.,Begu I.,100,92,712,755,0,6,7,5,3,0,1,1,Retired,2.5,1.53,2.31,1.68,2.51,1.71,2.33,1.61
24,Paris,French Open,5/26/25,Grand Slam,Outdoor,Clay,1st Round,3,Dolehide C.,Minnen G.,67,77,918,823,3,6,6,3,6,4,2,1,Completed,1.57,2.38,1.54,2.63,1.59,2.66,1.55,2.48
