ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best_of,player1,player2,Rank_1,Rank_2,Odds_1,Odds_2,player1_won
26,Rome,Internazionali BNL d'Italia,2025-05-16,Masters 1000,Outdoor,Clay,Semifinals,3.0,Musetti L.,Alcaraz C.,9.0,3.0,3.33,1.34,0
26,Rome,Internazionali BNL d'Italia,2025-05-16,Masters 1000,Outdoor,Clay,Semifinals,3.0,Sinner J.,Paul T.,1.0,12.0,1.09,8.05,1
28,Hamburg,Hamburg Open,2025-05-18,ATP500,Outdoor,Clay,1st Round,3.0,Dedura D.,Darderi L.,372.0,45.0,7.44,1.09,0
26,Rome,Internazionali BNL d'Italia,2025-05-18,Masters 1000,Outdoor,Clay,The Final,3.0,Alcaraz C.,Sinner J.,3.0,1.0,2.3,1.63,1
27,Geneva,Geneva Open,2025-05-18,ATP250,Outdoor,Clay,1st Round,3.0,Jarry N.,Popyrin A.,150.0,25.0,1.99,1.83,0
27,Geneva,Geneva Open,2025-05-18,ATP250,Outdoor,Clay,1st Round,3.0,Michelsen A.,Borges N.,33.0,41.0,2.13,1.71,0
28,Hamburg,Hamburg Open,2025-05-18,ATP500,Outdoor,Clay,1st Round,3.0,Martinez P.,Cerundolo F.,48.0,18.0,5.19,1.17,0
28,Hamburg,Hamburg Open,2025-05-19,ATP500,Outdoor,Clay,1st Round,3.0,Giron M.,Bautista Agut R.,43.0,57.0,1.97,1.83,0
28,Hamburg,Hamburg Open,2025-05-19,ATP500,Outdoor,Clay,1st Round,3.0,Rublev A.,Dzumhur D.,17.0,69.0,1.2,4.65,1
28,Hamburg,Hamburg Open,2025-05-19,ATP500,Outdoor,Clay,1st Round,3.0,Ymer E.,Muller A.,279.0,40.0,3.04,1.38,0
28,Hamburg,Hamburg Open,2025-05-19,ATP500,Outdoor,Clay,1st Round,3.0,Lehecka J.,Gojo B.,37.0,255.0,1.44,2.8,1
28,Hamburg,Hamburg Open,2025-05-19,ATP500,Outdoor,Clay,1st Round,3.0,Kovacevic A.,Zverev A.,80.0,3.0,12.06,1.04,0
28,Hamburg,Hamburg Open,2025-05-19,ATP500,Outdoor,Clay,1st Round,3.0,Struff J.L.,Engel J.,86.0,333.0,1.25,3.98,0
27,Geneva,Geneva Open,2025-05-19,ATP250,Outdoor,Clay,1st Round,3.0,Fucsovics M.,Bergs Z.,134.0,49.0,1.71,2.15,1
27,Geneva,Geneva Open,2025-05-19,ATP250,Outdoor,Clay,1st Round,3.0,Norrie C.,Stricker D.,90.0,233.0,1.32,3.37,1
27,Geneva,Geneva Open,2025-05-19,ATP250,Outdoor,Clay,1st Round,3.0,Gaston H.,Arnaldi M.,74.0,39.0,3.27,1.33,0
27,Geneva,Geneva Open,2025-05-19,ATP250,Outdoor,Clay,1st Round,3.0,Halys Q.,Munar J.,50.0,58.0,2.82,1.43,1
27,Geneva,Geneva Open,2025-05-19,ATP250,Outdoor,Clay,1st Round,3.0,Nishikori K.,Tien L.,62.0,67.0,1.78,2.03,1
27,Geneva,Geneva Open,2025-05-19,ATP250,Outdoor,Clay,1st Round,3.0,Gakhov I.,Ofner S.,265.0,128.0,4.85,1.18,0
27,Geneva,Geneva Open,2025-05-19,ATP250,Outdoor,Clay,1st Round,3.0,Lajovic D.,Fearnley J.,124.0,54.0,1.95,1.85,0
28,Hamburg,Hamburg Open,2025-05-20,ATP500,Outdoor,Clay,1st Round,3.0,Davidovich Fokina A.,Monfils G.,26.0,42.0,1.39,3.01,1
28,Hamburg,Hamburg Open,2025-05-20,ATP500,Outdoor,Clay,1st Round,3.0,Tiafoe F.,Bu Y.,15.0,70.0,1.5,2.6,1
28,Hamburg,Hamburg Open,2025-05-20,ATP500,Outdoor,Clay,1st Round,3.0,Comesana F.,Etcheverry T.,64.0,55.0,1.7,2.16,0
28,Hamburg,Hamburg Open,2025-05-20,ATP500,Outdoor,Clay,1st Round,3.0,Sachko V.,Cobolli F.,235.0,35.0,3.99,1.25,0
28,Hamburg,Hamburg Open,2025-05-20,ATP500,Outdoor,Clay,1st Round,3.0,Bublik A.,Mpetshi G.,51.0,32.0,1.78,2.03,0
28,Hamburg,Hamburg Open,2025-05-20,ATP500,Outdoor,Clay,1st Round,3.0,Altmaier D.,Auger-Aliassime F.,66.0,30.0,2.24,1.66,0
28,Hamburg,Hamburg Open,2025-05-20,ATP500,Outdoor,Clay,1st Round,3.0,Ugo Carabelli C.,Baez S.,52.0,36.0,2.38,1.58,1
27,Geneva,Geneva Open,2025-05-20,ATP250,Outdoor,Clay,1st Round,3.0,Kecmanovic M.,Rinderknech A.,46.0,72.0,1.45,2.76,0
27,Geneva,Geneva Open,2025-05-20,ATP250,Outdoor,Clay,1st Round,3.0,Hurkacz H.,Cazaux A.,31.0,113.0,1.22,4.34,1
27,Geneva,Geneva Open,2025-05-20,ATP250,Outdoor,Clay,1st Round,3.0,Marozsan F.,Sell K.,56.0,300.0,1.12,6.41,1
27,Geneva,Geneva Open,2025-05-21,ATP250,Outdoor,Clay,2nd Round,3.0,Rinderknech A.,Hurkacz H.,72.0,31.0,3.38,1.32,0
28,Hamburg,Hamburg Open,2025-05-21,ATP500,Outdoor,Clay,2nd Round,3.0,Etcheverry T.,Ugo Carabelli C.,55.0,52.0,1.68,2.2,1
27,Geneva,Geneva Open,2025-05-21,ATP250,Outdoor,Clay,2nd Round,3.0,Halys Q.,Fritz T.,50.0,4.0,4.32,1.22,0
27,Geneva,Geneva Open,2025-05-21,ATP250,Outdoor,Clay,2nd Round,3.0,Borges N.,Ofner S.,41.0,128.0,1.95,1.86,0
27,Geneva,Geneva Open,2025-05-21,ATP250,Outdoor,Clay,2nd Round,3.0,Marozsan F.,Arnaldi M.,56.0,39.0,1.76,2.07,0
28,Hamburg,Hamburg Open,2025-05-21,ATP500,Outdoor,Clay,2nd Round,3.0,Tiafoe F.,Bautista Agut R.,15.0,57.0,1.55,2.47,0
27,Geneva,Geneva Open,2025-05-21,ATP250,Outdoor,Clay,2nd Round,3.0,Djokovic N.,Fucsovics M.,6.0,134.0,1.26,3.82,1
27,Geneva,Geneva Open,2025-05-21,ATP250,Outdoor,Clay,2nd Round,3.0,Fearnley J.,Popyrin A.,54.0,25.0,1.89,1.91,0
28,Hamburg,Hamburg Open,2025-05-21,ATP500,Outdoor,Clay,2nd Round,3.0,Engel J.,Rublev A.,333.0,17.0,7.68,1.09,0
28,Hamburg,Hamburg Open,2025-05-21,ATP500,Outdoor,Clay,2nd Round,3.0,Cobolli F.,Davidovich Fokina A.,35.0,26.0,2.99,1.39,1
28,Hamburg,Hamburg Open,2025-05-21,ATP500,Outdoor,Clay,2nd Round,3.0,Zverev A.,Muller A.,3.0,40.0,1.1,6.92,0
28,Hamburg,Hamburg Open,2025-05-21,ATP500,Outdoor,Clay,2nd Round,3.0,Nakashima B.,Darderi L.,29.0,45.0,2.2,1.67,0
28,Hamburg,Hamburg Open,2025-05-21,ATP500,Outdoor,Clay,2nd Round,3.0,Mpetshi G.,Auger-Aliassime F.,32.0,30.0,2.74,1.45,0
28,Hamburg,Hamburg Open,2025-05-21,ATP500,Outdoor,Clay,2nd Round,3.0,Lehecka J.,Cerundolo F.,37.0,18.0,2.94,1.4,1
28,Hamburg,Hamburg Open,2025-05-22,ATP500,Outdoor,Clay,Quarterfinals,3.0,Bautista Agut R.,Cobolli F.,57.0,35.0,2.31,1.62,0
28,Hamburg,Hamburg Open,2025-05-22,ATP500,Outdoor,Clay,Quarterfinals,3.0,Rublev A.,Darderi L.,17.0,45.0,1.45,2.77,1
28,Hamburg,Hamburg Open,2025-05-22,ATP500,Outdoor,Clay,Quarterfinals,3.0,Etcheverry T.,Lehecka J.,55.0,37.0,2.52,1.52,1
27,Geneva,Geneva Open,2025-05-22,ATP250,Outdoor,Clay,Quarterfinals,3.0,Khachanov K.,Ofner S.,24.0,128.0,1.49,2.62,0
27,Geneva,Geneva Open,2025-05-22,ATP250,Outdoor,Clay,Quarterfinals,3.0,Hurkacz H.,Fritz T.,31.0,4.0,2.3,1.62,1
27,Geneva,Geneva Open,2025-05-22,ATP250,Outdoor,Clay,Quarterfinals,3.0,Djokovic N.,Arnaldi M.,6.0,39.0,1.3,3.58,1
27,Geneva,Geneva Open,2025-05-22,ATP250,Outdoor,Clay,Quarterfinals,3.0,Popyrin A.,Norrie C.,25.0,90.0,1.76,2.07,0
28,Hamburg,Hamburg Open,2025-05-22,ATP500,Outdoor,Clay,Quarterfinals,3.0,Muller A.,Auger-Aliassime F.,40.0,30.0,2.77,1.45,0
28,Hamburg,Hamburg Open,2025-05-23,ATP500,Outdoor,Clay,Semifinals,3.0,Rublev A.,Auger-Aliassime F.,17.0,30.0,1.73,2.12,1
28,Hamburg,Hamburg Open,2025-05-23,ATP500,Outdoor,Clay,Semifinals,3.0,Cobolli F.,Etcheverry T.,35.0,55.0,2.12,1.73,1
27,Geneva,Geneva Open,2025-05-23,ATP250,Outdoor,Clay,Semifinals,3.0,Norrie C.,Djokovic N.,90.0,6.0,4.95,1.18,0
27,Geneva,Geneva Open,2025-05-23,ATP250,Outdoor,Clay,Semifinals,3.0,Ofner S.,Hurkacz H.,128.0,31.0,2.76,1.44,0
27,Geneva,Geneva Open,2025-05-24,ATP250,Outdoor,Clay,The Final,3.0,Hurkacz H.,Djokovic N.,31.0,6.0,3.26,1.35,0
28,Hamburg,Hamburg Open,2025-05-24,ATP500,Outdoor,Clay,The Final,3.0,Rublev A.,Cobolli F.,17.0,35.0,1.39,3.04,0
29,Paris,French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5.0,Kopriva V.,Monteiro T.,86.0,131.0,1.4,3.0,1
29,Paris,French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5.0,Faria J.,Brooksby J.,115.0,161.0,2.38,1.6,0
29,Paris,French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5.0,Nava E.,Van De Zandschulp B.,137.0,89.0,2.12,1.74,1
29,Paris,French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5.0,Hassan B.,Gigante M.,220.0,167.0,2.61,1.51,0
29,Paris,French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5.0,Nardi L.,Marozsan F.,95.0,56.0,4.41,1.22,0
29,Paris,French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5.0,Safiullin R.,Tiafoe F.,72.0,16.0,2.88,1.43,0
29,Paris,French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5.0,Royer V.,Galan D.E.,120.0,122.0,1.78,2.05,0
29,Paris,French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5.0,Cerundolo J.M.,Michelsen A.,109.0,33.0,1.83,2.0,1
29,Paris,French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5.0,Hanfmann Y.,Musetti L.,142.0,7.0,11.52,1.04,0
29,Paris,French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5.0,Dzumhur D.,Tirante T.A.,69.0,132.0,1.7,2.15,1
29,Paris,French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5.0,Comesana F.,Carreno Busta P.,64.0,99.0,1.5,2.64,0
29,Paris,French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5.0,Opelka R.,Hijikata R.,93.0,78.0,1.45,2.81,1
29,Paris,French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5.0,Bergs Z.,Mpetshi G.,50.0,37.0,2.06,1.78,0
29,Paris,French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5.0,Nakashima B.,Navone M.,32.0,97.0,2.69,1.48,0
29,Paris,French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5.0,Moller E.,Paul T.,112.0,12.0,6.52,1.12,0
29,Paris,French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5.0,Majchrzak K.,Medjedovic H.,96.0,74.0,2.38,1.59,0
29,Paris,French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5.0,Fucsovics M.,Schoolkate T.,124.0,128.0,1.08,8.03,1
29,Paris,French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5.0,Sonego L.,Shelton B.,44.0,13.0,2.44,1.57,0
29,Paris,French Open,2025-05-25,Grand Slam,Outdoor,Clay,1st Round,5.0,Borges N.,Jacquet K.,41.0,150.0,1.56,2.46,1
29,Paris,French Open,2025-05-26,Grand Slam,Outdoor,Clay,1st Round,5.0,Ofner S.,Struff J.L.,108.0,87.0,1.38,3.1,1
29,Paris,French Open,2025-05-26,Grand Slam,Outdoor,Clay,1st Round,5.0,Lehecka J.,Thompson J.,34.0,40.0,1.15,5.68,1
29,Paris,French Open,2025-05-26,Grand Slam,Outdoor,Clay,1st Round,5.0,Atmane T.,Gasquet R.,121.0,166.0,1.56,2.46,0
29,Paris,French Open,2025-05-26,Grand Slam,Outdoor,Clay,1st Round,5.0,Shapovalov D.,Martinez P.,31.0,48.0,1.55,2.49,1
29,Paris,French Open,2025-05-26,Grand Slam,Outdoor,Clay,1st Round,5.0,Rinderknech A.,Sinner J.,75.0,1.0,24.75,1.01,0
29,Paris,French Open,2025-05-26,Grand Slam,Outdoor,Clay,1st Round,5.0,Jarry N.,Fils A.,149.0,14.0,5.54,1.15,0
29,Paris,French Open,2025-05-26,Grand Slam,Outdoor,Clay,1st Round,5.0,Humbert U.,O Connell C.,21.0,82.0,1.52,2.59,1
29,Paris,French Open,2025-05-26,Grand Slam,Outdoor,Clay,1st Round,5.0,Munar J.,Ugo Carabelli C.,57.0,51.0,1.62,2.34,1
29,Paris,French Open,2025-05-26,Grand Slam,Outdoor,Clay,1st Round,5.0,Cerundolo F.,Diallo G.,18.0,54.0,1.11,7.01,0
29,Paris,French Open,2025-05-26,Grand Slam,Outdoor,Clay,1st Round,5.0,Misolic F.,Bu Y.,153.0,70.0,1.58,2.4,1
29,Paris,French Open,2025-05-26,Grand Slam,Outdoor,Clay,1st Round,5.0,Khachanov K.,Vukic A.,24.0,80.0,1.09,7.89,1
29,Paris,French Open,2025-05-26,Grand Slam,Outdoor,Clay,1st Round,5.0,Griekspoor T.,Giron M.,35.0,43.0,1.28,3.71,1
29,Paris,French Open,2025-05-26,Grand Slam,Outdoor,Clay,1st Round,5.0,Rune H.,Bautista Agut R.,10.0,49.0,1.16,5.36,1
29,Paris,French Open,2025-05-26,Grand Slam,Outdoor,Clay,1st Round,5.0,Fritz T.,Altmaier D.,4.0,66.0,1.28,3.71,0
29,Paris,French Open,2025-05-26,Grand Slam,Outdoor,Clay,1st Round,5.0,Llamas Ruiz P.,Davidovich Fokina A.,872.0,29.0,6.93,1.11,0
29,Paris,French Open,2025-05-26,Grand Slam,Outdoor,Clay,1st Round,5.0,Etcheverry T.,Tsitsipas S.,53.0,20.0,4.35,1.23,0
29,Paris,French Open,2025-05-26,Grand Slam,Outdoor,Clay,1st Round,5.0,Zeppieri G.,Alcaraz C.,310.0,2.0,30.06,1.01,0
29,Paris,French Open,2025-05-26,Grand Slam,Outdoor,Clay,1st Round,5.0,Cazaux A.,Tabilo A.,113.0,61.0,2.44,1.57,0
29,Paris,French Open,2025-05-26,Grand Slam,Outdoor,Clay,1st Round,5.0,Ruud C.,Ramos A.,8.0,251.0,1.03,14.0,1
29,Paris,French Open,2025-05-26,Grand Slam,Outdoor,Clay,1st Round,5.0,Kecmanovic M.,Baez S.,46.0,38.0,2.17,1.7,1
29,Paris,French Open,2025-05-26,Grand Slam,Outdoor,Clay,1st Round,5.0,Blanchet U.,Gaston H.,193.0,83.0,2.76,1.46,0
29,Paris,French Open,2025-05-26,Grand Slam,Outdoor,Clay,1st Round,5.0,Korda S.,Darderi L.,23.0,45.0,1.92,1.91,1
29,Paris,French Open,2025-05-26,Grand Slam,Outdoor,Clay,1st Round,5.0,Fearnley J.,Wawrinka S.,55.0,138.0,1.47,2.71,1
29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,McDonald M.,Djokovic N.,98.0,6.0,18.03,1.01,0
29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Rocha H.,Basilashvili N.,200.0,133.0,2.78,1.45,1
29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Harris L.,Rublev A.,227.0,15.0,9.17,1.07,0
29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Bellucci M.,Draper J.,68.0,5.0,16.9,1.02,0
29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Dellien H.,Monfils G.,90.0,42.0,3.41,1.33,0
29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Tabur C.,Moutet C.,280.0,73.0,4.27,1.23,0
29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Hurkacz H.,Fonseca J.,28.0,65.0,2.03,1.8,0
29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Herbert P.,Bonzi B.,147.0,60.0,2.44,1.57,1
29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Cobolli F.,Cilic M.,26.0,104.0,1.41,2.99,1
29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Walton A.,Marterer M.,91.0,239.0,3.82,1.27,1
29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Auger-Aliassime F.,Arnaldi M.,27.0,36.0,1.82,2.02,0
29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Passaro F.,De Jong J.,139.0,88.0,2.61,1.51,0
29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Gomez F.A.,Kovacevic A.,144.0,76.0,2.32,1.62,1
29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Medvedev D.,Norrie C.,11.0,81.0,1.23,4.33,0
29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Muller A.,Mensik J.,39.0,19.0,3.07,1.39,0
29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Djere L.,De Minaur A.,59.0,9.0,4.38,1.22,0
29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Quinn E.,Dimitrov G.,106.0,17.0,3.35,1.34,0
29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Bublik A.,Duckworth J.,62.0,92.0,1.16,5.42,1
29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Tien L.,Zverev A.,67.0,3.0,14.03,1.03,0
29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5.0,Shevchenko A.,Lajovic D.,103.0,125.0,2.85,1.44,1
29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5.0,Alcaraz C.,Marozsan F.,2.0,56.0,1.02,15.56,1
29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5.0,Nava E.,Rune H.,137.0,10.0,6.43,1.12,0
29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5.0,Tiafoe F.,Carreno Busta P.,16.0,99.0,1.55,2.49,1
29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5.0,Brooksby J.,Korda S.,161.0,23.0,3.44,1.32,0
29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5.0,Gigante M.,Tsitsipas S.,167.0,20.0,8.43,1.08,1
29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5.0,Paul T.,Fucsovics M.,12.0,124.0,1.19,4.87,1
29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5.0,Dzumhur D.,Mpetshi G.,69.0,37.0,2.55,1.52,1
29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5.0,Ofner S.,Khachanov K.,108.0,24.0,2.79,1.45,0
29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5.0,Opelka R.,Navone M.,93.0,97.0,4.1,1.24,0
29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5.0,Kecmanovic M.,Halys Q.,46.0,52.0,1.58,2.41,0
29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5.0,Popyrin A.,Tabilo A.,25.0,61.0,1.52,2.56,1
29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5.0,Altmaier D.,Kopriva V.,66.0,86.0,1.54,2.51,1
29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5.0,Medjedovic H.,Cerundolo J.M.,74.0,109.0,1.45,2.79,1
29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5.0,Musetti L.,Galan D.E.,7.0,122.0,1.02,15.65,1
29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5.0,Borges N.,Ruud C.,41.0,8.0,8.33,1.08,1
29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5.0,Arnaldi M.,Cobolli F.,36.0,26.0,2.04,1.8,0
29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5.0,Monfils G.,Draper J.,42.0,5.0,6.2,1.13,0
29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5.0,Djokovic N.,Moutet C.,6.0,73.0,1.08,8.41,1
29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5.0,Quinn E.,Shevchenko A.,106.0,103.0,2.15,1.72,1
29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5.0,Gomez F.A.,Norrie C.,144.0,81.0,6.0,1.14,0
29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5.0,Herbert P.,Fonseca J.,147.0,65.0,13.06,1.03,0
29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5.0,Walton A.,Rublev A.,91.0,15.0,14.58,1.03,0
29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5.0,Shapovalov D.,Misolic F.,31.0,153.0,1.59,2.4,0
29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5.0,Griekspoor T.,Diallo G.,35.0,54.0,1.57,2.43,1
29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5.0,Zverev A.,De Jong J.,3.0,88.0,1.03,13.32,1
29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5.0,Rocha H.,Mensik J.,200.0,19.0,11.78,1.05,1
29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5.0,Fils A.,Munar J.,14.0,57.0,1.17,5.17,1
29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5.0,Davidovich Fokina A.,Lehecka J.,29.0,34.0,1.78,2.07,0
29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5.0,Bublik A.,De Minaur A.,62.0,9.0,7.77,1.09,1
29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5.0,Sinner J.,Gasquet R.,1.0,166.0,1.01,23.89,1
29,Paris,French Open,2025-05-30,Grand Slam,Outdoor,Clay,3rd Round,5.0,Alcaraz C.,Dzumhur D.,2.0,69.0,1.01,33.42,1
29,Paris,French Open,2025-05-30,Grand Slam,Outdoor,Clay,3rd Round,5.0,Tiafoe F.,Korda S.,16.0,23.0,1.98,1.84,1
29,Paris,French Open,2025-05-30,Grand Slam,Outdoor,Clay,3rd Round,5.0,Shelton B.,Gigante M.,13.0,167.0,1.52,2.58,1
29,Paris,French Open,2025-05-30,Grand Slam,Outdoor,Clay,3rd Round,5.0,Altmaier D.,Medjedovic H.,66.0,74.0,2.44,1.56,1
29,Paris,French Open,2025-05-30,Grand Slam,Outdoor,Clay,3rd Round,5.0,Navone M.,Musetti L.,97.0,7.0,6.82,1.11,0
29,Paris,French Open,2025-05-30,Grand Slam,Outdoor,Clay,3rd Round,5.0,Popyrin A.,Borges N.,25.0,41.0,1.77,2.08,1
29,Paris,French Open,2025-05-30,Grand Slam,Outdoor,Clay,3rd Round,5.0,Khachanov K.,Paul T.,24.0,12.0,1.75,2.08,0
29,Paris,French Open,2025-05-30,Grand Slam,Outdoor,Clay,3rd Round,5.0,Rune H.,Halys Q.,10.0,52.0,1.17,5.17,1
29,Paris,French Open,2025-05-31,Grand Slam,Outdoor,Clay,3rd Round,5.0,Bublik A.,Rocha H.,62.0,200.0,1.31,3.48,1
29,Paris,French Open,2025-05-31,Grand Slam,Outdoor,Clay,3rd Round,5.0,Norrie C.,Fearnley J.,81.0,55.0,1.74,2.1,1
29,Paris,French Open,2025-05-31,Grand Slam,Outdoor,Clay,3rd Round,5.0,Fonseca J.,Draper J.,65.0,5.0,2.76,1.46,0
29,Paris,French Open,2025-05-31,Grand Slam,Outdoor,Clay,3rd Round,5.0,Misolic F.,Djokovic N.,153.0,6.0,10.1,1.06,0
29,Paris,French Open,2025-05-31,Grand Slam,Outdoor,Clay,3rd Round,5.0,Lehecka J.,Sinner J.,34.0,1.0,9.83,1.06,0
29,Paris,French Open,2025-05-31,Grand Slam,Outdoor,Clay,3rd Round,5.0,Quinn E.,Griekspoor T.,106.0,35.0,5.07,1.18,0
29,Paris,French Open,2025-05-31,Grand Slam,Outdoor,Clay,3rd Round,5.0,Cobolli F.,Zverev A.,26.0,3.0,4.89,1.19,0
29,Paris,French Open,2025-06-01,Grand Slam,Outdoor,Clay,4th Round,5.0,Paul T.,Popyrin A.,12.0,25.0,1.59,2.39,1
29,Paris,French Open,2025-06-01,Grand Slam,Outdoor,Clay,4th Round,5.0,Alcaraz C.,Shelton B.,2.0,13.0,1.04,11.11,1
29,Paris,French Open,2025-06-01,Grand Slam,Outdoor,Clay,4th Round,5.0,Tiafoe F.,Altmaier D.,16.0,66.0,1.49,2.63,1
29,Paris,French Open,2025-06-01,Grand Slam,Outdoor,Clay,4th Round,5.0,Musetti L.,Rune H.,7.0,10.0,1.46,2.75,1
29,Paris,French Open,2025-06-02,Grand Slam,Outdoor,Clay,4th Round,5.0,Norrie C.,Djokovic N.,81.0,6.0,8.71,1.08,0
29,Paris,French Open,2025-06-02,Grand Slam,Outdoor,Clay,4th Round,5.0,Bublik A.,Draper J.,62.0,5.0,8.56,1.08,1
29,Paris,French Open,2025-06-02,Grand Slam,Outdoor,Clay,4th Round,5.0,Rublev A.,Sinner J.,15.0,1.0,10.7,1.05,0
29,Paris,French Open,2025-06-03,Grand Slam,Outdoor,Clay,Quarterfinals,5.0,Tiafoe F.,Musetti L.,16.0,7.0,4.41,1.22,0
29,Paris,French Open,2025-06-03,Grand Slam,Outdoor,Clay,Quarterfinals,5.0,Alcaraz C.,Paul T.,2.0,12.0,1.09,7.99,1
29,Paris,French Open,2025-06-04,Grand Slam,Outdoor,Clay,Quarterfinals,5.0,Djokovic N.,Zverev A.,6.0,3.0,1.92,1.92,1
29,Paris,French Open,2025-06-04,Grand Slam,Outdoor,Clay,Quarterfinals,5.0,Sinner J.,Bublik A.,1.0,62.0,1.02,14.36,1
29,Paris,French Open,2025-06-06,Grand Slam,Outdoor,Clay,Semifinals,5.0,Sinner J.,Djokovic N.,1.0,6.0,1.25,4.03,1
